,Photo produit 1,Photo produit 2,Nom produit,Lien achat,Catégorie produit,Genre,cielab_colors
96,https://wasted.fr/cdn/shop/files/hoodie-zip-statement-crown-970761_2048x2048.jpg?v=1711618130,-,Hoodie Zip Statement Crown,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-statement-crown,Hoodie,H/F,"[9.019607843137255, 0.0, 0.0]"
97,https://wasted.fr/cdn/shop/files/hoodie-full-zip-snatch-218005_2048x2048.jpg?v=1712661674,-,Hoodie Full Zip Snatch,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-full-zip-snatch,Hoodie,H/F,"[9.411764705882353, 0.0, 0.0]"
98,https://wasted.fr/cdn/shop/files/hoodie-full-zip-snatch-935730_2048x2048.jpg?v=1712661670,-,Hoodie Full Zip Snatch,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-full-zip-snatch-1,Hoodie,H/F,"[92.15686274509804, 0.0, 0.0]"
99,https://wasted.fr/cdn/shop/files/hoodie-zip-bones-463720_2048x2048.jpg?v=1712661710,-,Hoodie Zip Bones,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-zip-bones,Hoodie,H/F,"[75.68627450980392, 0.0, 0.0]"
100,https://wasted.fr/cdn/shop/files/hoodie-zip-stake-524125_2048x2048.jpg?v=1712661722,-,Hoodie Zip Stake,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-zip-stake,Hoodie,H/F,"[10.588235294117647, 0.0, 0.0]"
101,https://wasted.fr/cdn/shop/files/hoodie-zip-undead-744754_2048x2048.jpg?v=1712661722,-,Hoodie Zip Undead,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-zip-undead,Hoodie,H/F,"[9.411764705882353, 0.0, 0.0]"
102,https://wasted.fr/cdn/shop/products/hoodie-knight-core-137459_2048x2048.jpg?v=1689958852,-,Hoodie Knight Core,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-knight-core,Hoodie,H/F,"[12.941176470588237, 1.0, -2.0]"
103,https://wasted.fr/cdn/shop/products/hoodie-knight-core-137459_2048x2048.jpg?v=1689958852,-,Hoodie Knight Core,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-knight-core,Hoodie,H/F,"[20.0, 2.0, -2.0]"
104,https://wasted.fr/cdn/shop/products/hoodie-love-lost-831483_2048x2048.jpg?v=1689958840,-,Hoodie Love Lost,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-love-lost,Hoodie,H/F,"[19.215686274509807, 0.0, -2.0]"
105,https://wasted.fr/cdn/shop/products/hoodie-love-lost-831483_2048x2048.jpg?v=1689958840,-,Hoodie Love Lost,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-love-lost,Hoodie,H/F,"[12.156862745098039, 1.0, -2.0]"
106,https://wasted.fr/cdn/shop/products/crewneck-punk-picasso-457883_2048x2048.jpg?v=1697114453,-,Crewneck Punk Picasso,https://wasted.fr/collections/hoodies-sweats-2/products/crewneck-punk-picasso,Hoodie,H/F,"[85.49019607843137, 0.0, 0.0]"
107,https://wasted.fr/cdn/shop/products/crewneck-punk-picasso-457883_2048x2048.jpg?v=1697114453,-,Crewneck Punk Picasso,https://wasted.fr/collections/hoodies-sweats-2/products/crewneck-punk-picasso,Hoodie,H/F,"[80.0, 0.0, 0.0]"
108,https://wasted.fr/cdn/shop/products/hoodie-macabre-484548_2048x2048.jpg?v=1706147711,-,Hoodie Macabre,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-macabre,Hoodie,H/F,"[11.76470588235294, 0.0, 0.0]"
109,https://wasted.fr/cdn/shop/products/hoodie-macabre-484548_2048x2048.jpg?v=1706147711,-,Hoodie Macabre,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-macabre,Hoodie,H/F,"[6.2745098039215685, 0.0, 0.0]"
110,https://wasted.fr/cdn/shop/products/hoodie-zip-ashes-143642_2048x2048.jpg?v=1706147801,-,Hoodie Zip Ashes,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-zip-ashes,Hoodie,H/F,"[9.019607843137255, 0.0, 0.0]"
111,https://wasted.fr/cdn/shop/files/hoodie-zip-statement-crown-799203_2048x2048.jpg?v=1711618128,-,Hoodie Zip Statement Crown,https://wasted.fr/collections/hoodies-sweats-2/products/hoodie-zip-statement-crown,Hoodie,H/F,"[90.58823529411765, 0.0, 0.0]"
112,https://wasted.fr/cdn/shop/files/funnel-united-915305_2048x2048.jpg?v=1730547782,-,Funnel United,https://wasted.fr/collections/hoodies-sweats-2/products/funnel-united,Hoodie,H/F,"[80.0, 0.0, 0.0]"
113,https://wasted.fr/cdn/shop/files/pull-blade-946108.jpg?v=1737390240,-,Pull Blade,https://wasted.fr/collections/pulls/products/pull-blade,Pull,H/F,"[10.196078431372548, 0.0, 1.0]"
114,https://wasted.fr/cdn/shop/files/pull-drives-346343.jpg?v=1737390233,-,Pull Drives,https://wasted.fr/collections/pulls/products/pull-drives,Pull,H/F,"[9.803921568627452, 0.0, 1.0]"
115,https://wasted.fr/cdn/shop/files/pull-drives-346343.jpg?v=1737390233,-,Pull Drives,https://wasted.fr/collections/pulls/products/pull-drives,Pull,H/F,"[3.5294117647058822, 0.0, 0.0]"
116,https://wasted.fr/cdn/shop/files/pull-cotele-legacy-757948.jpg?v=1737390239,-,Pull Côtelé Legacy,https://wasted.fr/collections/pulls/products/pull-cotele-legacy,Pull,H/F,"[45.09803921568628, 5.0, -8.0]"
117,https://wasted.fr/cdn/shop/files/pull-cotele-legacy-757948.jpg?v=1737390239,-,Pull Côtelé Legacy,https://wasted.fr/collections/pulls/products/pull-cotele-legacy,Pull,H/F,"[24.705882352941178, 5.0, -9.0]"
118,https://wasted.fr/cdn/shop/files/pull-mind-868755.jpg?v=1737390237,-,Pull Mind,https://wasted.fr/collections/pulls/products/pull-mind,Pull,H/F,"[62.745098039215684, 1.0, -16.0]"
119,https://wasted.fr/cdn/shop/files/pull-mind-868755.jpg?v=1737390237,-,Pull Mind,https://wasted.fr/collections/pulls/products/pull-mind,Pull,H/F,"[32.15686274509804, 3.0, -19.0]"
120,https://wasted.fr/cdn/shop/files/pull-alaska-402620.jpg?v=1733422779,-,Pull Alaska,https://wasted.fr/collections/pulls/products/pull-alaska,Pull,H/F,"[7.0588235294117645, 0.0, 0.0]"
121,https://wasted.fr/cdn/shop/files/pull-dow-636132.jpg?v=1733422778,-,Pull Dow,https://wasted.fr/collections/pulls/products/dow-sweater,Pull,H/F,"[6.666666666666667, 6.0, 2.0]"
122,https://wasted.fr/cdn/shop/files/pull-trucker-united-236904.jpg?v=1730547990,-,Pull Trucker United,https://wasted.fr/collections/pulls/products/pull-trucker-united,Pull,H/F,"[4.705882352941177, 0.0, 0.0]"
123,https://wasted.fr/cdn/shop/files/pull-chrome-204545.jpg?v=1730547999,-,Pull Chrome,https://wasted.fr/collections/pulls/products/pull-chrome,Pull,H/F,"[9.019607843137255, 0.0, 0.0]"
124,https://wasted.fr/cdn/shop/files/pull-skylab-633590.jpg?v=1730547992,-,Pull Skylab,https://wasted.fr/collections/pulls/products/pull-skylab,Pull,H/F,"[7.0588235294117645, 0.0, 0.0]"
125,https://wasted.fr/cdn/shop/files/pull-all-over-acid-501925.jpg?v=1730547994,-,Pull All Over Acid,https://wasted.fr/collections/pulls/products/pull-all-over-acid,Pull,H/F,"[9.019607843137255, 0.0, -7.0]"
126,https://wasted.fr/cdn/shop/files/pull-all-over-acid-501925.jpg?v=1730547994,-,Pull All Over Acid,https://wasted.fr/collections/pulls/products/pull-all-over-acid,Pull,H/F,"[32.15686274509804, 11.0, -43.0]"
127,https://wasted.fr/cdn/shop/files/pull-cable-knit-rain-798410.jpg?v=1725536883,-,Pull Cable Knit Rain,https://wasted.fr/collections/pulls/products/pull-cable-knit-rain,Pull,H/F,"[89.01960784313725, 1.0, 3.0]"
128,https://wasted.fr/cdn/shop/files/pull-knuckles-715645.jpg?v=1725536893,-,Pull Knuckles,https://wasted.fr/collections/pulls/products/pull-knuckles-1,Pull,H/F,"[10.588235294117647, 0.0, 0.0]"
129,https://wasted.fr/cdn/shop/files/pull-vault-588838.jpg?v=1725536887,-,Pull Vault,https://wasted.fr/collections/pulls/products/pull-vault,Pull,H/F,"[7.0588235294117645, 0.0, -1.0]"
130,https://wasted.fr/cdn/shop/files/pull-lethal-846042.jpg?v=1725536885,-,Pull Lethal,https://wasted.fr/collections/pulls/products/pull-lethal,Pull,H/F,"[49.411764705882355, 0.0, 0.0]"
131,https://wasted.fr/cdn/shop/files/pull-lethal-846042.jpg?v=1725536885,-,Pull Lethal,https://wasted.fr/collections/pulls/products/pull-lethal,Pull,H/F,"[20.392156862745097, 0.0, 0.0]"
132,https://wasted.fr/cdn/shop/files/pull-kingdom-curve-704454.jpg?v=1725536892,-,Pull Kingdom Curve,https://wasted.fr/collections/pulls/products/pull-kingdom-curve,Pull,H/F,"[83.52941176470588, 0.0, 9.0]"
133,https://wasted.fr/cdn/shop/files/pull-reverse-pitcher-435094.jpg?v=1725536891,-,Pull Reverse Pitcher,https://wasted.fr/collections/pulls/products/pull-reverse-kingdom-copie,Pull,H/F,"[85.09803921568627, 0.0, 0.0]"
134,https://wasted.fr/cdn/shop/products/pull-reverse-kingdom-877325.jpg?v=1706147829,-,Pull Reverse Kingdom,https://wasted.fr/collections/pulls/products/pull-reverse-kingdom-1,Pull,H/F,"[7.450980392156863, 0.0, 2.0]"
135,https://wasted.fr/cdn/shop/files/pull-destroy-never-comes-943847.jpg?v=1712661744,-,Pull Destroy Never Comes,https://wasted.fr/collections/pulls/products/pull-destroy-never-comes,Pull,H/F,"[34.11764705882353, 0.0, 1.0]"
136,https://wasted.fr/cdn/shop/files/pull-snatch-342137.jpg?v=1712661745,-,Pull Snatch,https://wasted.fr/collections/pulls/products/pull-snatch,Pull,H/F,"[90.58823529411765, 0.0, 5.0]"
137,https://wasted.fr/cdn/shop/files/jean-casper-signature-300671.jpg?v=1721324556,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature,Jean,H ,"[9.019607843137255, 0.0, 0.0]"
138,https://wasted.fr/cdn/shop/files/jean-casper-signature-220781.jpg?v=1721324558,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-2,Jean,H ,"[33.72549019607843, -2.0, -19.0]"
139,https://wasted.fr/cdn/shop/files/jean-casper-signature-220781.jpg?v=1721324558,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-2,Jean,H ,"[43.13725490196079, -4.0, -17.0]"
140,https://wasted.fr/cdn/shop/files/jean-casper-signature-333800.jpg?v=1721324555,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-1,Jean,H ,"[10.588235294117647, 0.0, -8.0]"
141,https://wasted.fr/cdn/shop/files/jean-casper-signature-333800.jpg?v=1721324555,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-1,Jean,H ,"[16.07843137254902, 0.0, -7.0]"
142,https://wasted.fr/cdn/shop/files/jean-casper-signature-610785.jpg?v=1737390239,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-3,Jean,H ,"[70.19607843137254, 0.0, 0.0]"
143,https://wasted.fr/cdn/shop/files/jean-casper-signature-610785.jpg?v=1737390239,-,Jean Casper Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-signature-3,Jean,H ,"[96.07843137254902, 0.0, 0.0]"
144,https://wasted.fr/cdn/shop/files/jean-casper-mind-629928.jpg?v=1737390211,-,Jean Casper Mind,https://wasted.fr/collections/pantalons-homme/products/jean-casper-mind,Jean,H ,"[9.803921568627452, 0.0, 0.0]"
145,https://wasted.fr/cdn/shop/files/jean-casper-mind-629928.jpg?v=1737390211,-,Jean Casper Mind,https://wasted.fr/collections/pantalons-homme/products/jean-casper-mind,Jean,H ,"[39.6078431372549, 0.0, 0.0]"
146,https://wasted.fr/cdn/shop/files/jean-casper-kingdom-curve-destroy-927072.jpg?v=1737390207,-,Jean Casper Kingdom Curve Destroy,https://wasted.fr/collections/pantalons-homme/products/jean-casper-kingdom-curve-destroy,Jean,H ,"[21.568627450980394, 0.0, 0.0]"
147,https://wasted.fr/cdn/shop/files/jean-casper-kingdom-curve-destroy-927072.jpg?v=1737390207,-,Jean Casper Kingdom Curve Destroy,https://wasted.fr/collections/pantalons-homme/products/jean-casper-kingdom-curve-destroy,Jean,H ,"[29.411764705882355, 0.0, 0.0]"
148,https://wasted.fr/cdn/shop/files/jean-casper-rod-signature-617224.jpg?v=1737390214,-,Jean Casper Rod Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-rod-signature,Jean,H ,"[39.21568627450981, -3.0, -18.0]"
149,https://wasted.fr/cdn/shop/files/jean-casper-rod-signature-617224.jpg?v=1737390214,-,Jean Casper Rod Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-rod-signature,Jean,H ,"[29.411764705882355, -3.0, -19.0]"
150,https://wasted.fr/cdn/shop/files/jean-casper-rod-signature-955359.jpg?v=1737390210,-,Jean Casper Rod Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-rod,Jean,H ,"[16.470588235294116, 0.0, 0.0]"
151,https://wasted.fr/cdn/shop/files/jean-casper-varg-864352.jpg?v=1737390236,-,Jean Casper Varg,https://wasted.fr/collections/pantalons-homme/products/jean-casper-varg,Jean,H ,"[23.137254901960784, 0.0, 0.0]"
152,https://wasted.fr/cdn/shop/files/jean-casper-sandblast-586531.jpg?v=1737390217,-,Jean Casper Sandblast,https://wasted.fr/collections/pantalons-homme/products/jean-casper-sandblast,Jean,H ,"[14.117647058823529, 2.0, 4.0]"
153,https://wasted.fr/cdn/shop/files/pantalon-wasteland-camo-532257.jpg?v=1737721821,-,Pantalon Wasteland Camo,https://wasted.fr/collections/pantalons-homme/products/pantalon-wasteland-camo,Pantalon,H ,"[37.64705882352941, -1.0, -2.0]"
154,https://wasted.fr/cdn/shop/files/pantalon-wasteland-camo-532257.jpg?v=1737721821,-,Pantalon Wasteland Camo,https://wasted.fr/collections/pantalons-homme/products/pantalon-wasteland-camo,Pantalon,H ,"[92.15686274509804, 0.0, -1.0]"
155,https://wasted.fr/cdn/shop/files/track-pant-blade-595026.jpg?v=1737390358,-,Track Pant Blade,https://wasted.fr/collections/pantalons-homme/products/track-pant-blade,Pantalon,H ,"[21.176470588235293, 9.0, 0.0]"
156,https://wasted.fr/cdn/shop/files/pantalon-hunter-blade-774665.jpg?v=1737390241,-,Pantalon Hunter Blade,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-blade,Pantalon,H ,"[11.76470588235294, 0.0, 0.0]"
157,https://wasted.fr/cdn/shop/files/pantalon-hunter-blade-774665.jpg?v=1737390241,-,Pantalon Hunter Blade,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-blade,Pantalon,H ,"[7.0588235294117645, 0.0, 0.0]"
158,https://wasted.fr/cdn/shop/files/pantalon-hunter-yard-tartan-828806.jpg?v=1737390239,-,Pantalon Hunter Yard Tartan,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-yard-tartan,Pantalon,H ,"[13.333333333333334, 0.0, 0.0]"
159,https://wasted.fr/cdn/shop/files/pantalon-hunter-yard-tartan-828806.jpg?v=1737390239,-,Pantalon Hunter Yard Tartan,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-yard-tartan,Pantalon,H ,"[48.23529411764706, 0.0, 0.0]"
160,https://wasted.fr/cdn/shop/files/pantalon-hunter-yard-tartan-828806.jpg?v=1737390239,-,Pantalon Hunter Yard Tartan,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-yard-tartan,Pantalon,H ,"[79.6078431372549, 0.0, 0.0]"
161,https://wasted.fr/cdn/shop/files/JOGG.jpg?v=1737641598,-,Jogging Blade,https://wasted.fr/collections/pantalons-homme/products/jogging-blade,Jogging,H ,"[14.117647058823529, 2.0, -5.0]"
162,https://wasted.fr/cdn/shop/files/jogging-kingdom-curve-485671.jpg?v=1737390235,-,Jogging Kingdom Curve Destroy,https://wasted.fr/collections/pantalons-homme/products/jogging-kingdom-curve,Jogging,H ,"[9.411764705882353, 0.0, 0.0]"
163,https://wasted.fr/cdn/shop/files/jean-casper-dow-786539.jpg?v=1733422751,-,Jean Casper Dow,https://wasted.fr/collections/pantalons-homme/products/jean-casper-dow,Jean,H ,"[18.03921568627451, 0.0, 0.0]"
164,https://wasted.fr/cdn/shop/files/jean-casper-dow-786539.jpg?v=1733422751,-,Jean Casper Dow,https://wasted.fr/collections/pantalons-homme/products/jean-casper-dow,Jean,H ,"[27.84313725490196, 0.0, 0.0]"
165,https://wasted.fr/cdn/shop/files/jean-casper-chrome-215270.jpg?v=1734947788,-,Jean Casper Chrome,https://wasted.fr/collections/pantalons-homme/products/jean-casper-chrome,Jean,H ,"[29.80392156862745, 0.0, 0.0]"
166,https://wasted.fr/cdn/shop/files/jean-casper-chrome-215270.jpg?v=1734947788,-,Jean Casper Chrome,https://wasted.fr/collections/pantalons-homme/products/jean-casper-chrome,Jean,H ,"[16.862745098039216, 0.0, 0.0]"
167,https://wasted.fr/cdn/shop/files/jean-casper-snow-lethal-629675.jpg?v=1721324558,-,Jean Casper Snow Lethal,https://wasted.fr/collections/pantalons-homme/products/jean-casper-blind-copie,Jean,H ,"[50.98039215686274, 0.0, 0.0]"
168,https://wasted.fr/cdn/shop/files/jean-casper-snow-lethal-629675.jpg?v=1721324558,-,Jean Casper Snow Lethal,https://wasted.fr/collections/pantalons-homme/products/jean-casper-blind-copie,Jean,H ,"[16.862745098039216, 0.0, 0.0]"
169,https://wasted.fr/cdn/shop/files/jean-casper-vault-300052.jpg?v=1721324556,-,Jean Casper Vault,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-lethal-copie,Jean,H ,"[9.411764705882353, 0.0, 0.0]"
170,https://wasted.fr/cdn/shop/files/jean-casper-kingdom-curve-224205.jpg?v=1721324559,-,Jean Casper Kingdom Curve,https://wasted.fr/collections/pantalons-homme/products/jean-casper-kingdom-curve,Jean,H ,"[19.607843137254903, 0.0, 0.0]"
171,https://wasted.fr/cdn/shop/files/pantalon-casper-acid-corduroy-952014.jpg?v=1721324562,-,Pantalon Casper Acid Corduroy,https://wasted.fr/collections/pantalons-homme/products/pantalon-casper-acid-corduroy-1,Pantalon,H ,"[12.941176470588237, 9.0, 7.0]"
172,https://wasted.fr/cdn/shop/files/pantalon-casper-acid-corduroy-307286.jpg?v=1721324561,-,Pantalon Casper Acid Corduroy,https://wasted.fr/collections/pantalons-homme/products/pantalon-casper-acid-corduroy,Pantalon,H ,"[4.313725490196078, 0.0, 0.0]"
173,https://wasted.fr/cdn/shop/files/pantalon-acid-creager-312702.jpg?v=1725536832,-,Pantalon Acid Creager,https://wasted.fr/collections/pantalons-homme/products/pantalon-acid-creager,Pantalon,H ,"[19.607843137254903, 0.0, 0.0]"
174,https://wasted.fr/cdn/shop/files/jean-casper-snow-signature-369835.jpg?v=1721324560,-,Jean Casper Snow Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-signature,Jean,H ,"[59.21568627450981, -4.0, -6.0]"
175,https://wasted.fr/cdn/shop/files/jean-casper-snow-signature-369835.jpg?v=1721324560,-,Jean Casper Snow Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-signature,Jean,H ,"[77.64705882352942, -3.0, -3.0]"
176,https://wasted.fr/cdn/shop/files/jean-casper-snow-signature-355371.jpg?v=1721324558,-,Jean Casper Snow Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-signature-1,Jean,H ,"[48.23529411764706, 0.0, 0.0]"
177,https://wasted.fr/cdn/shop/files/jean-casper-snow-signature-355371.jpg?v=1721324558,-,Jean Casper Snow Signature,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-signature-1,Jean,H ,"[63.52941176470588, 0.0, 0.0]"
178,https://wasted.fr/cdn/shop/products/jean-casper-blind-161854.jpg?v=1706147807,-,Jean Casper Blind,https://wasted.fr/collections/pantalons-homme/products/jean-casper-blind,Jean,H ,"[21.96078431372549, 0.0, 0.0]"
179,https://wasted.fr/cdn/shop/products/jean-casper-snow-feeler-762622.jpg?v=1706147807,-,Jean Casper Snow Feeler,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-feeler,Jean,H ,"[83.13725490196079, 0.0, 0.0]"
180,https://wasted.fr/cdn/shop/products/jean-casper-snow-feeler-762622.jpg?v=1706147807,-,Jean Casper Snow Feeler,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-feeler,Jean,H ,"[70.58823529411765, 0.0, 0.0]"
181,https://wasted.fr/cdn/shop/products/jean-casper-snow-feeler-285796.jpg?v=1706147807,-,Jean Casper Snow Feeler,https://wasted.fr/collections/pantalons-homme/products/jean-casper-snow-feeler-1,Jean,H ,"[58.03921568627452, -4.0, -10.0]"
182,https://wasted.fr/cdn/shop/products/pantalon-creager-939104.jpg?v=1706147825,-,Pantalon Creager,https://wasted.fr/collections/pantalons-homme/products/pantalon-creager-1,Pantalon,H ,"[35.68627450980392, -2.0, -21.0]"
183,https://wasted.fr/cdn/shop/files/pantalon-jay-allover-blind-701801.jpg?v=1714144220,-,Pantalon Dust,https://wasted.fr/collections/pantalons-homme/products/pantalon-dust,Pantalon,H ,"[11.372549019607844, 0.0, -1.0]"
184,https://wasted.fr/cdn/shop/files/jean-casper-feeler-520139.jpg?v=1712661722,-,Pantalon Hunter Boiler,https://wasted.fr/collections/pantalons-homme/products/pantalon-hunter-boiler,Pantalon,H ,"[80.7843137254902, -3.0, -4.0]"
185,https://wasted.fr/cdn/shop/files/windbreaker-blade-262087.jpg?v=1737390421,-,Windbreaker Blade,https://wasted.fr/collections/vestes-2/products/windbreaker-blade,Veste,H/F,"[10.588235294117647, 0.0, 0.0]"
186,https://wasted.fr/cdn/shop/files/windbreaker-yard-tartan-945472.jpg?v=1737390429,-,Windbreaker Yard Tartan,https://wasted.fr/collections/vestes-2/products/windbreaker-yard-tartan,Veste,H/F,"[10.980392156862745, 0.0, 0.0]"
187,https://wasted.fr/cdn/shop/files/windbreaker-yard-tartan-945472.jpg?v=1737390429,-,Windbreaker Yard Tartan,https://wasted.fr/collections/vestes-2/products/windbreaker-yard-tartan,Veste,H/F,"[41.568627450980394, 0.0, 0.0]"
188,https://wasted.fr/cdn/shop/files/track-jacket-blade-741001.jpg?v=1737390357,-,Track Jacket Blade,https://wasted.fr/collections/vestes-2/products/track-jacket-blade,Veste,H/F,"[23.92156862745098, 9.0, 0.0]"
189,https://wasted.fr/cdn/shop/files/varsity-jacket-kingdom-curve-904990.jpg?v=1737390360,-,Varsity Jacket Kingdom Curve,https://wasted.fr/collections/vestes-2/products/varsity-jacket-kingdom-curve,Veste,H/F,"[12.941176470588237, 0.0, 0.0]"
190,https://wasted.fr/cdn/shop/files/varsity-jacket-prey-146124.jpg?v=1737390426,-,Varsity Jacket Prey,https://wasted.fr/collections/vestes-2/products/varsity-jacket-prey-1,Veste,H/F,"[90.58823529411765, -1.0, 3.0]"
191,https://wasted.fr/cdn/shop/files/varsity-jacket-prey-742723.jpg?v=1737390429,-,Varsity Jacket Prey,https://wasted.fr/collections/vestes-2/products/varsity-jacket-prey,Veste,H/F,"[63.921568627450974, -5.0, -17.0]"
192,https://wasted.fr/cdn/shop/files/varsity-jacket-legacy-734279.jpg?v=1733422900,-,Varsity Jacket Legacy,https://wasted.fr/collections/vestes-2/products/varsity-jacket-boiler-reset-copie,Veste,H/F,"[5.88235294117647, 0.0, 0.0]"
193,https://wasted.fr/cdn/shop/files/puffer-hood-kingdom-870612.jpg?v=1730548001,-,Puffer Hood Kingdom,https://wasted.fr/collections/vestes-2/products/puffer-hood-kingdom,Doudoune,H/F,"[6.2745098039215685, 0.0, 0.0]"
194,https://wasted.fr/cdn/shop/files/puffer-hood-kingdom-870612.jpg?v=1730548001,-,Puffer Hood Kingdom,https://wasted.fr/collections/vestes-2/products/puffer-hood-kingdom,Doudoune,H/F,"[15.686274509803921, 0.0, 0.0]"
195,https://wasted.fr/cdn/shop/files/puffer-lethal-648619.jpg?v=1730547996,-,Puffer Lethal,https://wasted.fr/collections/vestes-2/products/puffer-lethal,Doudoune,H/F,"[12.941176470588237, 0.0, 0.0]"
196,https://wasted.fr/cdn/shop/files/puffer-united-174358.jpg?v=1730547993,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united-1,Doudoune,H/F,"[35.68627450980392, -7.0, 6.0]"
197,https://wasted.fr/cdn/shop/files/puffer-united-174358.jpg?v=1730547993,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united-1,Doudoune,H/F,"[46.666666666666664, -7.0, 6.0]"
198,https://wasted.fr/cdn/shop/files/puffer-united-701110.jpg?v=1730547991,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united-2,Doudoune,H/F,"[49.01960784313725, -12.0, -24.0]"
199,https://wasted.fr/cdn/shop/files/puffer-united-701110.jpg?v=1730547991,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united-2,Doudoune,H/F,"[34.11764705882353, -9.0, -24.0]"
200,https://wasted.fr/cdn/shop/files/puffer-united-103207.jpg?v=1730547990,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united,Doudoune,H/F,"[18.43137254901961, 0.0, 0.0]"
201,https://wasted.fr/cdn/shop/files/puffer-united-103207.jpg?v=1730547990,-,Puffer United,https://wasted.fr/collections/vestes-2/products/puffer-united,Doudoune,H/F,"[7.0588235294117645, 0.0, 0.0]"
